3.64484	1.76612
3.60188	1.58204
3.41386	1.57179
3.46501	1.32722
3.36561	1.351
3.18948	1.1847
3.23686	1.06397
3.06943	0.797197
2.94416	0.588173
3.07678	0.476302
3.00154	0.538305
3.11227	0.727629
2.98506	0.60983
2.73634	0.500307
2.9527	0.568722
2.98888	0.622419
2.98059	0.452853
2.65885	0.671173
3.00943	-0.201747
3.19752	0.0153815
2.6964	0.64282
2.66376	0.525743
2.63828	0.674807
2.75577	0.621974
2.77249	0.722555
2.68087	0.680609
2.66272	0.45994
2.71729	0.261688
3.05158	0.530505
5.91366	0.328996
5.83355	0.277991
6.21145	1.27918
6.33978	1.23084
5.40265	1.15423
5.40296	0.776207
5.91467	1.18613
6.26041	1.40221
6.54641	1.34094
6.61878	1.34551
6.70386	1.30119
6.67737	1.39469
6.72782	1.25901
6.68563	1.23116
6.46788	1.30662
6.35843	1.23767
6.12762	1.15092
5.82526	1.14958
5.63022	1.16223
5.44942	1.19887
5.35633	1.15673
5.34267	1.11463
5.56977	0.86029
5.92833	0.502009
6.24274	0.423027
6.57411	0.340498
6.86081	0.347578
7.10388	0.418537
7.13519	0.635638
6.908	0.913888
6.60347	1.14473
6.28571	1.27881
6.05698	1.37828
5.94228	1.39015
5.89886	1.55213
5.65973	2.05581
4.95266	2.2128
4.39672	1.55041
5.56464	1.32383
5.96238	1.81379
5.73489	2.10503
5.32416	1.55709
6.09353	1.69014
6.55171	1.77203
6.83093	1.44793
6.98866	1.24782
7.17731	1.12169
7.35038	0.92979
7.36356	0.965292
7.42861	0.851914
7.4417	0.873558
7.40115	0.968644
7.38434	1.01899
7.30272	1.14399
7.15065	1.31803
6.95624	1.50303
6.73304	1.43161
6.50215	1.41313
6.40877	1.39439
6.37587	1.3383
5.97195	1.56419
5.386	1.64604
5.39062	1.60108
5.37064	1.60842
5.29199	1.73037
5.45081	1.57732
5.49518	1.67384
6.04106	1.5461
6.47918	1.2064
6.45975	1.19068
6.28362	1.35221
5.88919	1.57283
5.33234	1.52317
4.96493	1.83925
4.91483	1.8614
4.81568	1.85807
4.6218	1.80658
4.30017	1.9263
4.45626	1.82223
4.04993	1.89459
3.57855	1.43807
2.97796	1.02872
3.01706	1.05964
2.96448	0.94017
5.17943	0.475144
6.43076	0.390924
4.9147	0.387269
5.86057	1.623
6.5571	1.38729
5.89134	1.80632
6.11857	2.18157
4.61381	2.32924
3.838	1.77853
3.50362	1.56654
3.31089	1.6575
3.81487	1.11486
5.28163	0.701867
4.85356	1.02489
4.52634	1.34633
5.6179	1.68697
6.24737	1.17243
6.27272	1.12508
6.08262	1.17558
5.59729	1.38895
4.68552	1.42653
3.44052	1.47637
3.11598	1.33089
3.16845	1.20028
5.00685	0.610283
5.03292	0.59511
3.97388	0.748242
3.66662	1.18528
5.40352	1.68072
5.84512	1.54053
5.7792	1.71657
5.33601	1.36794
4.78934	1.23221
4.83678	0.317041
4.96644	-0.405953
4.81547	-0.664037
4.81299	-0.89052
4.88443	-1.17676
4.94427	-1.12919
4.74674	-1.11172
4.67815	-0.906696
4.70467	-0.653937
4.47514	-0.309754
4.7293	1.06515
5.43672	0.996461
5.86302	0.908651
5.66026	1.15066
5.69026	0.96941
4.68249	1.1699
4.38763	0.480191
4.53644	-0.167146
4.41232	-0.383126
4.16026	-0.0165651
3.54691	0.150926
3.54128	0.431417
3.28273	0.263844
3.11466	0.238012
3.16818	0.269619
3.40549	0.932552
3.354	0.601577
3.80796	0.806224
5.0745	1.91168
5.56589	2.24564
4.8963	2.42922
5.05511	2.29523
4.96969	1.75212
4.71091	1.84779
4.67219	1.88296
4.74718	1.66404
4.79865	1.33698
4.81157	1.07742
4.93231	0.886657
5.0867	0.798505
4.83956	1.39115
4.2319	1.84346
4.00055	2.08206
3.96324	1.91499
3.95966	1.76553
3.87136	1.77
3.68027	1.73723
3.25776	1.64814
3.15615	1.44759
3.09558	1.34739
2.97464	1.10727
5.12659	0.957346
4.69637	0.970292
4.26974	0.726063
3.66546	1.15313
3.98785	1.91981
5.01147	2.04473
5.22897	1.94816
5.23262	2.07677
4.69838	2.17518
4.05376	1.8662
4.74055	1.46335
5.15344	1.494
4.73572	1.30972
3.78466	1.0305
2.94432	1.17939
3.00993	1.00657
2.95016	1.03568
2.95295	1.07094
3.90838	0.939287
4.73961	1.23311
3.88737	1.11325
5.20442	1.63948
5.81597	1.9283
5.9772	1.99034
6.18945	1.76421
6.26548	1.77384
6.39319	1.6159
6.34861	1.65238
6.26412	1.70032
5.9748	1.85523
5.49422	1.96759
4.58013	1.78417
4.41809	1.88654
4.25301	1.79479
3.97504	1.91429
3.74559	1.86423
3.63104	2.03733
3.75172	1.86913
3.47977	1.7503
3.47151	1.56623
3.16199	1.47963
3.13092	1.21965
2.90682	1.1527
2.90007	1.22162
2.92065	1.30083
2.45996	0.409328
2.90971	0.45077
2.92213	0.620643
2.9317	0.575299
2.89696	0.384319
2.9106	0.558122
2.88662	0.437889
2.91651	0.666559
3.12139	0.783584
3.00021	0.746171
3.17661	0.49017
5.57104	0.456841
6.75283	0.755588
6.71871	1.00439
6.33261	1.01531
5.97156	1.10861
5.63839	0.964429
5.36044	0.583468
5.39805	0.219158
5.42245	0.157291
5.18665	-0.221773
5.40567	-0.358388
5.39266	-0.440968
5.43073	-0.368358
5.42647	-0.340849
5.56056	-0.255846
5.77869	0.0345883
5.53343	-0.00633397
5.50411	0.105696
5.60634	0.119943
5.41062	0.322271
5.29249	1.23734
6.24661	1.87582
6.57346	1.83634
6.65062	1.8223
6.50631	1.85376
6.0881	1.92814
5.47179	1.93134
5.40734	0.777425
5.19687	0.0401817
5.12214	-0.223643
4.88289	-0.601711
4.89735	-0.638961
4.8305	-0.529428
4.65107	-0.0407738
5.33277	0.924173
6.03526	1.14026
6.25634	1.27702
6.24063	0.977257
5.52062	1.31949
5.74781	1.60687
5.87784	1.63491
5.70052	1.74394
5.54719	1.72562
5.38825	1.72884
5.22633	1.80941
5.17198	1.81673
6.10463	1.75852
6.57368	1.91559
6.67925	1.84945
6.56373	1.74669
6.23655	1.8283
5.77868	1.83003
4.97075	1.85917
3.91289	1.90363
3.49765	1.41635
3.40663	1.18348
3.60214	1.36576
3.92268	1.52099
3.57736	1.8038
4.7586	2.18259
5.2446	2.25833
5.33869	2.18833
5.37217	2.04461
5.31433	1.97426
5.05238	1.99433
4.63182	2.14628
4.38455	1.88183
4.30426	1.63381
4.65233	0.708672
4.99494	0.365356
4.99441	0.0861296
5.07866	-0.0606902
4.77797	-0.176414
4.93466	-0.0888676
5.33453	-0.153325
5.16305	0.313554
4.82412	0.40462
5.49918	0.803315
6.06494	0.900912
6.23577	0.946815
6.29877	0.990204
6.25278	0.98105
5.9855	1.19171
5.5594	1.42296
5.0579	1.60764
4.59818	1.76134
4.40675	1.9265
4.49064	1.89669
4.3523	2.09927
4.63366	1.96067
4.80147	1.87798
5.05263	1.81648
5.20728	1.82537
5.46049	1.78848
5.6479	1.67909
4.706	1.45882
4.00455	0.927258
4.99241	0.268161
4.44944	0.716919
4.3061	1.82215
6.11381	1.71751
6.43199	1.74129
6.7219	1.51062
6.64865	1.71817
6.76893	1.51495
6.7637	1.40122
6.71562	1.2262
6.53803	1.09719
6.36985	0.777013
6.14399	0.392039
5.98124	0.126653
5.73727	0.00517802
5.40788	0.112546
5.04905	0.448189
4.68864	0.865595
4.60746	1.01254
4.45878	1.04533
4.49809	1.16698
4.41062	1.29995
4.4962	1.30197
4.43598	1.28794
4.40796	1.27368
4.40323	1.12869
4.49878	0.640713
4.6639	0.0458126
4.88108	-0.491918
4.85503	-0.773391
4.94004	-0.742441
5.01063	-0.908791
5.19819	-0.995115
5.15413	-1.02429
4.87915	-0.994723
4.80507	-0.744855
4.54751	-0.27945
4.05312	0.259381
3.92853	0.928288
4.49107	1.68491
5.69484	1.83819
5.86676	1.77105
6.18201	1.57194
5.94163	1.59592
6.28134	1.74895
5.47221	1.97734
6.1203	2.06574
5.0941	2.19321
5.51914	2.24377
5.08511	2.46602
4.78925	2.22999
4.48881	2.19503
4.06722	2.03273
3.73469	2.01494
3.50295	1.57885
3.25822	1.19946
3.25608	1.22912
3.13809	1.25016
3.17677	1.20299
3.09358	0.970476
2.90025	0.744904
2.83408	0.784767
2.98333	0.682032
2.95194	0.616328
2.9664	0.484081
2.84099	0.732031
2.84054	0.529773
3.08121	0.708326
2.91344	0.738445
2.9466	0.604506
3.04281	0.419782
2.94332	0.700902
2.99133	0.651307
3.01107	0.614878
2.87164	0.692222
2.94906	1.06055
3.1464	1.27574
3.45263	1.71727
3.59241	1.57473
3.65271	1.56673
3.76016	1.69653
3.53482	1.7108
3.72177	1.30798
4.94578	0.880253
4.7612	0.992043
4.79947	0.831418
4.97284	0.925924
5.01997	0.942711
4.92522	0.781153
4.73273	0.763055
4.78945	0.493585
4.88225	0.363789
4.74738	0.0308457
4.91341	-0.167898
4.92305	-0.295476
4.93379	-0.585214
5.02376	-0.383477
4.90089	-0.574391
4.97768	-0.452264
4.94017	-0.403795
4.83948	-0.107446
4.6281	0.558211
5.6219	1.26125
6.12706	1.58668
6.32761	1.55893
6.38558	1.68215
6.50575	1.58664
6.55429	1.48469
6.42263	1.54676
6.32868	1.49793
5.9931	1.62069
5.3532	1.94012
5.14802	1.99642
5.03809	2.03138
5.03008	2.06254
5.02448	2.05677
5.00707	1.93306
4.83259	2.04042
4.85147	1.97044
4.61448	2.04524
4.66902	1.9471
4.89974	1.19154
5.28901	0.260238
4.22776	0.732503
5.41391	0.0307638
4.72683	-0.127858
5.11327	0.268307
5.53207	0.501044
4.69682	0.497649
4.67311	0.21906
4.90996	-0.0519788
5.85369	0.303853
6.17445	1.07039
7.11651	1.21296
7.14505	1.38906
7.15456	1.52195
7.10401	1.65214
6.93531	1.86699
6.74763	1.93114
6.37985	2.00304
5.79577	1.86835
5.24043	1.11359
5.35132	0.262642
5.56593	-0.206778
5.6182	-0.316343
5.4741	-0.100792
5.28956	-0.408118
5.21888	-0.566269
5.22769	-0.250647
5.63738	1.08651
6.83237	0.500663
6.98453	0.0907619
6.86251	-0.012125
6.24929	0.103071
4.99132	0.507239
4.00321	1.21666
3.66398	1.18405
3.42847	0.879007
3.61615	0.515602
4.53483	0.447215
5.237	0.645756
4.52361	0.763459
6.35582	1.40558
6.67547	1.67286
6.50839	1.92779
6.38275	1.99183
6.12837	1.92064
5.31198	2.27288
5.21158	2.13927
5.27424	1.93101
5.27892	2.00296
5.03877	2.11568
5.10048	1.93551
5.04895	1.91326
5.01706	1.90346
5.11748	1.82665
5.14621	1.90064
4.93452	2.04415
5.13443	1.7705
5.0244	1.89397
5.01931	1.76229
4.90514	1.85519
4.59368	1.89386
4.24498	1.711
4.13373	1.73138
3.9896	1.59652
3.75519	1.58871
3.70403	1.64303
3.48612	1.60522
3.3013	1.49958
3.26762	1.51904
3.23744	1.07654
3.35003	1.32283
3.33617	0.940156
5.32979	-0.393005
4.75763	-0.333911
5.41751	0.0311449
5.16781	0.0138437
4.65334	0.262136
4.73085	0.753602
6.30715	0.515661
6.35808	0.851374
6.09774	1.49583
6.20202	1.34049
6.23764	1.17795
6.00857	0.911985
4.81464	0.854211
3.60345	1.07649
3.42435	0.962479
3.21626	0.916913
3.22008	0.841895
3.22334	0.919157
3.15892	0.872272
3.13852	0.947491
3.06777	0.847002
4.61282	0.381763
4.61388	0.609518
4.93201	0.749977
5.49885	1.53144
6.19643	1.63305
6.39557	1.79144
6.46219	1.85365
6.20546	2.09348
5.70148	2.14548
5.25189	1.79817
4.8083	1.10803
4.96042	0.193861
4.63556	0.00738894
4.40918	-0.0468933
4.27802	-0.117884
4.25067	0.0338755
4.23102	0.126301
4.01208	0.436072
4.10796	-0.0300454
4.07854	-0.0549116
4.09537	-0.306409
4.56156	-0.517956
4.91193	-0.527689
5.00796	-0.39322
4.62722	0.214151
4.95367	1.59584
4.4449	1.59921
4.55107	0.96792
4.49151	1.24379
5.032	2.0832
5.13712	2.37053
4.90734	2.36731
4.82388	2.21138
4.84812	1.98685
4.58002	2.05908
4.41254	2.07783
4.38096	2.10862
4.39545	2.12577
4.73428	2.05098
5.1841	2.00612
5.51519	2.03508
5.8159	1.92801
6.04982	1.75825
6.07117	1.8161
5.96441	1.88018
5.36407	1.9726
5.58058	2.03227
5.38119	2.04571
5.31777	2.06871
5.26699	2.0597
5.20879	2.12262
5.14848	2.08622
5.0558	2.05202
4.84832	1.99502
4.14677	1.81112
3.37642	1.42092
3.01802	1.11597
3.12528	0.831814
3.22098	1.0253
3.14128	1.0343
3.22346	0.927529
3.03298	0.990744
3.34833	0.445047
4.39987	0.28438
3.42257	0.368382
3.54567	-0.0836586
4.07635	-0.41701
4.54424	-0.473969
4.56876	-0.0717146
4.51472	-0.212745
4.65352	-0.215947
4.53402	-0.217056
4.55192	-0.545039
4.5105	-0.568826
4.55104	-0.130834
4.55255	-0.00900461
4.2633	-0.188232
4.0361	-0.165103
3.72853	-0.222785
3.52767	0.131431
3.17659	0.50705
3.05456	0.536617
3.1095	0.378734
3.0123	0.508102
2.93709	0.645274
2.92249	0.563641
2.98589	0.366889
2.87952	0.617128
2.90659	0.701089
2.84425	0.462123
2.88193	0.703085
2.90901	0.646822
3.05728	0.651647
3.15998	0.579887
3.24585	0.463753
3.1247	0.579793
2.94575	0.574933
3.03564	0.602826
3.04269	0.555177
3.23128	0.624272
3.10697	0.666802
3.10249	0.444449
3.25637	0.686559
3.39003	1.0112
3.70123	1.61373
3.83494	1.668
3.94641	1.62334
5.079	0.723732
6.07102	0.759361
6.03101	1.49482
6.36663	1.41763
6.46857	1.40043
6.43745	1.34638
6.41259	1.36092
6.15786	1.3135
5.86966	1.3385
5.6757	1.19097
5.57421	0.993256
5.39901	0.587822
5.56179	0.362068
5.49355	0.0693393
5.47636	0.0993037
5.34431	-0.0261913
5.28371	0.0177374
5.39411	-0.0166022
5.20052	0.287642
5.21825	1.09646
5.58446	1.60051
5.79232	1.81842
6.06772	1.75087
6.3309	1.78496
6.48475	1.8097
6.52866	1.90407
6.39085	2.07328
6.33631	1.92957
5.89216	2.24876
5.59261	2.05754
5.23684	2.07426
4.89663	1.9717
5.12083	1.75565
4.68558	2.04984
4.53804	1.99711
4.42994	1.91259
4.43649	1.4666
4.76513	0.517096
5.08346	-0.0442174
5.27404	-0.261333
5.43279	0.163484
5.49354	0.787604
5.46728	1.1719
5.72203	1.33441
5.87367	1.34305
5.83311	1.55041
5.80676	1.59992
5.79747	1.55501
5.60666	1.64495
5.37819	1.4964
5.09889	1.19019
5.07732	0.748063
5.22576	0.00656163
5.391	-0.235984
5.41781	-0.425379
5.17225	-0.553953
5.02073	-0.928457
5.16443	-0.793061
5.0205	-0.495396
4.59984	-0.275169
4.66162	-0.195979
4.06226	0.0316619
3.47832	0.463732
3.62996	0.531921
3.71864	0.437813
4.63439	1.08053
6.84001	0.93927
6.30527	1.50613
5.65681	1.1735
6.08275	0.918438
6.51703	1.06511
6.61307	1.36672
6.78404	1.24141
6.81729	1.0571
6.72248	1.00029
6.50805	1.01459
6.21417	1.06801
5.83867	1.13
5.47114	1.20552
5.37986	0.905471
5.11666	0.894375
5.03943	0.743262
5.12127	0.658013
5.08744	0.507439
5.00621	0.923893
4.9807	1.15911
4.90768	1.01256
4.7949	1.35804
4.66646	1.57057
4.75526	2.01123
5.24526	1.98354
5.72638	1.9279
5.83969	2.04786
5.8638	2.14277
5.86339	2.28363
5.76407	2.44146
5.73042	2.22111
5.09609	2.61438
4.59361	2.44548
4.37327	2.15861
4.12865	2.11451
4.03451	2.00644
3.90987	1.90335
3.84229	1.91603
3.9929	1.83545
4.20767	2.08295
4.86102	2.17086
5.70926	2.06733
5.99055	2.1215
6.14993	2.00588
6.08755	2.12447
6.21408	1.86746
6.1659	1.64215
5.55638	1.96418
4.5066	2.02659
4.38082	1.98762
4.22238	2.11169
4.52566	1.7185
4.56008	1.61945
4.57169	1.80103
4.98816	1.74873
5.38771	1.67802
5.57584	1.72592
5.77506	1.77225
5.77821	1.83218
5.66561	1.54615
5.23884	1.90863
5.10737	1.79136
4.89232	2.06724
4.63439	2.17116
4.46706	2.0138
4.33353	1.84769
4.07318	1.72448
3.96753	1.59763
3.71002	1.49724
3.63769	1.31776
3.94643	0.489435
3.58203	0.654223
3.29881	0.914343
3.36123	0.843184
3.25201	0.76241
3.24143	0.795378
3.0997	0.83288
3.19656	0.484206
3.14278	0.512761
3.07021	0.495371
3.09026	0.52314
3.20965	0.746116
3.07034	0.854971
3.03956	0.576357
2.5282	0.606129
2.91836	0.656117
2.86047	0.505213
2.90711	0.878123
2.88731	0.62076
2.84203	0.565738
2.88339	0.464435
2.81785	0.476883
2.88817	0.54323
2.85032	0.577767
2.76471	0.48944
2.81759	0.527306
2.82924	0.711807
4.98254	-0.0862834
5.86894	0.0311238
4.90935	0.21793
4.32524	0.809313
4.47028	1.79942
4.79165	1.77757
5.20853	1.61438
5.20698	1.8803
5.36922	1.903
5.56217	1.84189
5.60221	1.75492
5.54684	1.8791
5.64401	1.74443
5.60736	1.63345
5.11853	1.77293
5.05912	1.64643
4.93978	1.70825
4.9197	1.75282
4.93888	1.69258
4.85368	1.75414
4.76719	1.74437
4.62475	1.72086
5.30147	1.32599
6.25689	1.44054
6.64613	1.24689
6.65861	1.0044
5.62959	0.81539
6.11067	1.17312
6.8167	1.37399
7.20152	1.25082
7.31642	1.22346
7.22523	1.35258
7.20699	1.38443
7.1378	1.50195
7.20635	1.37829
7.14029	1.39154
7.05556	1.33119
6.60585	1.46575
5.42643	1.61274
4.05991	1.92339
3.84329	1.67271
3.62639	1.67408
3.53607	1.34134
3.32264	1.05358
3.3635	1.10179
3.29502	1.0193
3.16701	0.946621
3.47206	0.691763
4.3607	0.657863
4.55583	0.907693
5.75068	1.62476
6.05954	1.87764
5.69107	1.75498
5.322	1.36854
5.95534	1.74073
6.28307	1.50581
6.53367	1.61417
6.31798	1.76949
6.49472	1.77475
6.51568	1.73915
6.45129	1.61632
6.22726	2.28828
5.61125	2.15161
5.96531	2.10904
5.89239	2.07924
5.55695	1.99876
5.48239	1.83065
4.26328	2.0288
3.54442	1.5615
3.37694	1.25912
3.22973	1.20109
3.37091	1.14737
3.17118	0.850649
3.37072	0.854362
4.74633	0.454965
4.62497	0.423341
5.07108	0.350799
4.04704	-0.124497
4.26481	0.0154642
4.25575	0.3121
5.41741	0.354002
5.79618	0.29578
5.48675	0.735839
5.57322	0.761225
5.6496	0.851918
5.61213	1.06852
5.70439	0.828005
5.64432	0.694469
5.4503	0.776093
5.3185	0.835514
5.36347	1.13974
5.68679	1.43263
5.72471	1.82992
5.82517	1.79141
5.67594	1.90073
5.69748	1.72712
5.28632	1.85407
4.55957	1.79247
4.3583	1.65463
4.29737	0.925407
4.47431	0.396882
4.35104	0.0116597
4.24013	-0.193127
4.2836	-0.236111
4.36317	-0.453253
4.16071	-0.521702
4.23777	-0.432735
4.49788	-0.144576
4.25227	0.0830885
3.87801	0.677907
3.97314	1.19132
5.5847	1.54718
6.23169	1.38731
6.3879	1.25186
6.25947	1.40345
6.21292	1.4781
5.86565	1.65558
5.69429	1.565
5.5505	0.768273
5.12723	0.551043
5.04839	0.863262
4.72481	1.58284
4.18892	1.69497
3.51722	1.37343
3.22937	1.17081
3.0071	0.985593
2.93851	0.726072
2.93546	0.874906
2.81026	0.762483
2.99895	0.728283
4.5564	0.708367
4.45538	0.786096
5.2413	0.774154
4.83951	1.03734
3.9856	1.41234
5.27857	1.59727
5.8975	1.66604
6.01361	1.85838
6.09742	1.96441
6.13738	1.87863
6.08049	1.93013
6.05094	1.81308
5.93556	1.96443
5.89717	1.99105
5.76816	2.10314
5.55119	1.84406
4.73174	1.34824
4.13553	0.788392
4.37508	0.302863
4.6328	0.584697
5.04988	1.00982
5.17884	0.976896
5.42163	0.629494
5.49964	0.437481
4.76156	0.748182
4.98825	0.541879
4.57338	0.456202
4.45816	0.594986
4.31898	0.740761
4.25488	0.819326
4.08829	0.817662
3.2687	1.17694
3.02477	0.781629
2.88232	0.649812
2.89326	0.680545
2.85787	0.704574
2.91595	0.658859
2.97795	0.573918
2.86963	0.479596
2.89346	0.407949
2.72256	0.550161
2.89894	0.604256
2.76457	0.534551
2.77327	0.698525
4.26784	0.731053
4.27257	0.67522
4.81004	0.71164
4.18163	0.478533
3.45826	0.304082
3.38126	0.678816
3.22979	0.906183
3.03768	0.626934
3.01236	0.346613
3.00259	0.639315
3.02375	0.668839
2.83742	0.727218
2.77827	0.528193
2.90101	0.582415
2.7532	0.411313
2.80914	0.449862
2.77264	0.581008
2.76751	0.488883
2.7103	0.733695
2.93737	0.38669
2.85184	0.575996
2.86731	0.483982
2.85521	0.489518
2.79826	0.607423
2.84462	0.503947
2.81577	0.578112
3.10875	0.89519
3.3559	1.24359
3.55459	1.5488
3.83414	1.60192
4.03199	1.0417
4.66945	1.49209
6.47982	1.63491
7.18648	1.45336
7.27434	1.16618
6.96771	1.09638
5.99557	1.35948
4.72882	1.49211
3.88023	1.44761
3.60295	1.31566
3.50388	1.16107
3.35866	1.17685
3.24427	1.063
5.24921	0.428062
5.61687	0.495419
4.54261	1.15657
6.03934	1.00083
6.46174	0.841632
6.48356	0.910576
6.37628	1.0371
6.08082	1.13329
5.22265	1.32818
4.15008	1.45052
3.69118	1.46658
3.46652	1.25935
3.6505	0.893668
4.40191	0.385437
4.87933	0.610649
4.9562	0.858785
4.88738	1.32466
5.97266	1.50123
6.20363	1.31417
6.16247	1.3492
6.07148	1.3449
5.91565	1.29519
5.61968	1.32821
5.31193	1.37115
5.01543	1.00919
5.07462	0.553577
4.81271	0.280909
4.55262	0.118963
3.95306	0.424742
4.43322	1.01783
4.97988	-0.0554566
4.53215	0.314282
4.6931	0.841616
4.21373	1.45535
4.45539	1.46157
4.52215	1.52255
4.62277	1.55681
5.1116	1.01233
4.87907	1.41152
4.80135	1.56004
4.62447	1.75201
4.52792	1.87217
4.534	1.81848
4.53468	1.76334
4.48199	1.82042
4.22115	2.0236
4.10922	2.02015
3.93398	1.9273
4.16162	1.26145
4.14789	1.09538
3.85611	0.580345
3.88976	0.157517
4.28554	-0.24419
4.0869	-0.391664
4.48381	-0.647613
4.45959	-0.852255
4.62544	-0.32574
4.68425	-0.148075
4.31281	-0.263319
4.23088	0.100245
4.95881	0.820122
5.60473	0.751532
5.61058	0.724014
5.76301	0.667325
5.89158	0.650516
5.95712	0.625909
5.95454	0.562179
5.96078	0.64947
5.81458	0.853267
5.89269	0.79859
5.99323	0.86107
6.09432	0.940049
6.2832	0.975051
6.47647	0.938299
6.63575	0.810259
6.66127	0.848466
6.63877	0.911063
6.6013	0.98489
6.55409	1.05574
6.4207	1.15392
5.99124	1.32528
5.25075	1.53394
4.91526	1.97608
4.98144	1.89201
5.07112	1.67069
4.97864	1.88466
5.03379	1.80909
5.00311	1.80688
5.02133	1.89165
4.94018	2.0694
4.98708	1.94179
4.93854	2.04601
4.99092	2.08685
5.98265	1.51403
6.17845	1.47199
5.94668	1.63157
5.83886	1.54862
5.55473	1.66927
5.15135	1.73951
4.8504	1.60909
4.48779	1.31771
4.54771	0.908912
4.43387	0.437867
4.38668	0.296583
4.43057	-0.133535
4.4522	0.229236
4.61008	0.469777
4.86266	1.00552
5.37225	1.19772
5.69704	1.20108
5.95023	1.06582
5.96597	1.18611
6.01415	1.20421
5.64042	1.24026
4.68611	0.54913
5.08348	0.102182
5.61021	0.990339
6.00191	1.38099
6.15837	1.50786
6.14008	1.50909
6.02829	1.60796
5.9505	1.59746
5.82238	1.73752
5.87898	1.70922
5.84888	1.7283
5.81988	1.74437
5.70201	1.81058
5.58397	1.81564
5.48594	1.72202
5.51687	1.76081
5.74937	1.73901
5.98355	1.68766
6.24963	1.60633
6.48475	1.50999
6.51144	1.53584
6.47683	1.63433
6.37524	1.73791
6.21427	1.74777
5.89991	2.01105
5.69975	2.00559
5.3843	1.97913
4.98866	1.86583
4.96073	0.937911
5.14179	0.344658
4.82565	-0.0728619
